ir_quality,temperature,humidity,methane,Smoke
8,21,77,2,0
9,28,52,3,0
64,64,4,62,1
36,36,10,10,0
63,100,3,64,1
69,73,4,60,1
55,78,3,60,1
46,42,14,13,0
60,73,5,63,1
97,84,2,53,1
37,32,30,10,0
69,99,3,64,1
49,39,13,9,0
99,88,2,45,1
81,99,5,62,1
97,97,3,54,1
50,53,3,62,1
7,21,77,7,0
61,77,4,60,1
60,51,5,62,1
81,97,4,42,1
58,70,2,61,1
95,75,4,55,1
41,41,24,13,0
1,27,83,5,0
78,55,3,53,1
92,97,5,64,1
70,76,4,63,1
100,51,3,60,1
74,78,5,52,1
40,33,11,9,0
3,28,54,5,0
63,97,5,45,1
12,28,77,7,0
80,57,5,61,1
36,37,11,14,0
92,61,2,53,1
79,99,2,64,1
99,79,2,61,1
96,51,5,41,1
15,26,69,6,0
82,69,2,61,1
78,100,5,56,1
75,98,4,41,1
49,36,11,10,0
2,27,75,6,0
99,57,3,70,1
54,58,3,61,1
68,67,5,50,1
96,63,2,70,1
45,46,17,7,0
40,41,19,15,0
62,78,5,50,1
68,53,3,43,1
74,63,4,47,1
56,81,2,46,1
69,61,3,55,1
13,29,82,0,0
87,97,2,51,1
54,62,3,56,1
51,86,3,47,1
93,89,5,55,1
57,72,4,51,1
37,31,10,8,0
2,21,54,2,0
1,22,63,7,0
4,24,51,4,0
83,61,3,64,1
72,57,3,61,1
74,63,5,49,1
69,62,4,51,1
75,100,3,43,1
37,37,18,12,0
85,88,4,70,1
45,33,10,12,0
43,47,27,9,0
80,54,3,51,1
42,43,21,13,0
84,79,3,56,1
55,84,2,61,1
73,92,5,43,1
63,54,3,55,1
69,95,2,47,1
59,90,2,45,1
45,31,34,12,0
65,78,4,42,1
72,82,5,66,1
46,46,12,11,0
56,60,5,60,1
88,100,3,66,1
35,45,32,10,0
49,42,10,10,0
82,77,2,46,1
84,69,5,52,1
85,51,2,53,1
45,40,29,10,0
96,64,2,56,1
38,34,25,7,0
46,39,24,9,0
83,64,3,47,1
48,49,17,8,0
56,56,3,50,1
88,76,3,65,1
49,41,18,11,0
100,61,5,61,1
37,35,26,10,0
13,26,69,4,0
5,20,50,2,0
78,71,4,57,1
100,70,5,60,1
77,97,4,52,1
15,27,83,5,0
92,65,5,67,1
40,33,13,11,0
40,35,22,12,0
39,39,17,11,0
92,61,4,40,1
100,88,4,47,1
10,23,79,7,0
11,26,68,7,0
90,58,5,49,1
99,87,2,61,1
78,70,2,59,1
49,42,11,12,0
11,23,59,0,0
9,30,77,0,0
86,87,4,44,1
93,100,5,54,1
62,79,5,52,1
90,57,2,62,1
88,56,2,57,1
38,31,18,15,0
92,52,5,68,1
75,59,4,55,1
58,69,2,69,1
91,51,3,62,1
67,86,3,46,1
64,81,2,53,1
61,51,4,50,1
66,73,2,41,1
88,69,3,57,1
55,87,2,68,1
58,73,2,65,1
50,83,5,51,1
36,41,13,11,0
38,40,27,14,0
87,51,3,68,1
36,46,29,8,0
63,83,2,40,1
48,32,34,7,0
40,31,23,14,0
52,78,4,40,1
89,86,4,65,1
74,88,2,56,1
8,22,54,4,0
79,96,5,50,1
46,33,23,13,0
94,69,4,61,1
71,61,4,49,1
41,41,11,11,0
73,90,2,58,1
95,61,3,42,1
69,54,5,62,1
98,79,5,70,1
14,24,59,5,0
92,65,5,45,1
75,77,5,62,1
9,20,60,6,0
97,73,3,48,1
6,25,84,4,0
79,61,3,64,1
87,89,5,65,1
85,73,2,63,1
89,63,2,62,1
12,20,75,3,0
95,65,3,67,1
53,82,4,65,1
8,26,66,1,0
37,46,33,14,0
93,54,4,44,1
42,47,11,7,0
73,62,5,42,1
60,74,3,55,1
5,26,78,6,0
43,37,28,7,0
0,30,67,2,0
97,86,3,61,1
100,63,2,60,1
89,88,2,69,1
6,29,80,5,0
66,76,4,45,1
94,100,2,62,1
46,49,20,8,0
46,44,11,11,0
96,69,3,49,1
57,90,2,47,1
1,26,75,6,0
49,44,31,13,0
48,46,21,8,0
98,97,5,45,1
37,44,31,7,0
84,70,5,54,1
97,56,4,40,1
87,77,3,61,1
88,74,3,68,1
81,81,5,50,1
73,66,3,58,1
58,95,2,64,1
44,40,23,11,0
64,88,5,70,1
87,65,4,69,1
54,87,2,54,1
100,64,2,69,1
92,69,4,61,1
48,37,22,10,0
11,21,77,2,0
87,60,2,49,1
3,27,55,6,0
60,74,4,47,1
98,92,5,55,1
39,46,34,15,0
98,78,5,41,1
100,90,3,48,1
97,92,4,62,1
98,53,5,42,1
86,72,2,44,1
60,74,5,60,1
48,32,35,7,0
83,73,5,55,1
5,27,72,7,0
86,81,2,58,1
42,48,34,12,0
61,74,5,64,1
79,77,2,63,1
61,82,2,64,1
99,88,5,47,1
97,68,2,46,1
88,57,5,49,1
97,68,4,50,1
0,29,61,4,0
42,49,12,14,0
13,21,56,0,0
79,54,2,45,1
35,46,30,15,0
2,27,67,0,0
70,80,5,63,1
67,65,5,55,1
39,36,15,15,0
46,32,23,11,0
81,89,3,41,1
89,89,3,43,1
47,41,35,14,0
85,86,3,55,1
64,100,2,60,1
92,96,2,44,1
54,74,4,48,1
42,35,34,14,0
70,98,4,61,1
4,30,67,7,0
65,63,2,41,1
36,34,21,14,0
41,45,17,12,0
77,85,3,40,1
39,35,19,14,0
74,56,5,50,1
8,21,56,1,0
45,42,10,13,0
59,68,4,51,1
60,80,3,50,1
64,82,2,55,1
38,32,34,13,0
7,26,78,3,0
6,22,67,6,0
84,57,4,68,1
82,66,3,59,1
65,63,2,42,1
45,45,26,10,0
55,81,3,67,1
75,94,2,68,1
48,40,35,12,0
82,94,2,67,1
43,36,27,14,0
75,72,4,41,1
83,90,2,60,1
79,79,2,63,1
92,76,2,50,1
43,33,20,9,0
73,93,2,63,1
74,60,2,62,1
65,60,5,62,1
5,26,61,6,0
58,52,2,49,1
77,58,5,58,1
50,68,2,45,1
64,83,3,55,1
54,55,5,68,1
87,84,5,60,1
93,69,5,55,1
83,76,5,60,1
43,34,29,8,0
55,66,5,42,1
81,65,3,58,1
53,71,2,51,1
72,66,2,56,1
47,33,18,9,0
89,79,4,49,1
81,73,5,51,1
35,44,15,14,0
54,78,3,66,1
15,24,79,7,0
85,100,5,60,1
61,98,2,68,1
52,61,5,61,1
81,55,2,51,1
35,43,33,10,0
3,28,83,0,0
84,88,4,64,1
72,63,2,40,1
37,36,19,8,0
40,43,10,12,0
86,67,2,52,1
35,31,33,12,0
75,77,2,45,1
68,52,3,49,1
88,74,2,67,1
86,61,5,63,1
82,70,3,70,1
56,90,4,51,1
35,33,19,10,0
86,92,2,67,1
46,41,19,7,0
36,33,19,13,0
57,94,5,41,1
74,92,2,47,1
40,34,28,10,0
64,62,2,68,1
95,56,5,69,1
39,49,18,10,0
5,21,69,1,0
65,74,2,68,1
2,23,72,6,0
13,21,58,2,0
79,74,4,58,1
72,59,4,53,1
64,90,2,48,1
4,22,63,5,0
48,33,22,11,0
70,88,5,69,1
5,21,73,2,0
65,57,4,57,1
44,33,21,12,0
69,78,3,64,1
64,74,5,58,1
61,66,2,56,1
65,63,3,55,1
94,59,5,58,1
55,63,5,50,1
42,46,21,13,0
40,39,25,12,0
46,48,32,10,0
72,94,2,42,1
47,33,26,12,0
0,20,71,3,0
47,47,32,8,0
60,73,5,67,1
55,85,4,50,1
56,85,3,52,1
48,33,31,12,0
10,27,55,6,0
37,35,32,9,0
46,49,17,13,0
6,20,74,7,0
0,24,78,7,0
41,48,22,14,0
75,58,5,53,1
54,99,5,61,1
37,38,28,12,0
37,45,31,12,0
11,26,51,5,0
0,21,65,2,0
11,24,75,7,0
40,33,20,7,0
42,38,21,10,0
59,99,2,59,1
44,48,33,10,0
99,54,5,46,1
44,47,15,14,0
68,97,4,62,1
97,60,5,50,1
53,82,5,66,1
51,61,4,61,1
45,44,21,8,0
94,96,4,50,1
83,90,3,62,1
90,82,3,55,1
10,20,58,5,0
41,35,19,12,0
78,91,2,60,1
99,91,4,54,1
94,71,4,47,1
5,20,85,4,0
63,53,2,43,1
44,38,23,7,0
45,39,32,14,0
81,76,2,69,1
73,86,4,68,1
45,33,11,14,0
94,95,4,53,1
85,60,3,58,1
63,56,2,40,1
52,97,5,66,1
11,28,79,6,0
39,47,12,8,0
99,58,3,48,1
35,35,25,11,0
36,43,16,12,0
67,68,5,51,1
45,31,30,15,0
84,67,3,70,1
53,96,5,62,1
5,26,74,5,0
100,88,3,40,1
81,95,3,57,1
41,50,35,13,0
86,99,4,51,1
39,47,14,10,0
43,44,10,8,0
82,72,5,48,1
99,91,4,49,1
45,46,22,8,0
73,76,4,46,1
59,63,5,65,1
0,27,56,3,0
36,34,26,8,0
48,44,35,11,0
40,49,24,15,0
77,90,4,70,1
41,47,35,14,0
47,48,25,13,0
65,82,5,40,1
15,21,63,5,0
12,30,64,0,0
62,92,5,58,1
36,49,15,9,0
14,22,84,7,0
94,62,5,40,1
4,28,62,1,0
49,32,31,12,0
65,52,5,50,1
42,39,30,14,0
90,57,3,58,1
49,31,35,14,0
73,80,5,52,1
53,86,5,62,1
54,54,3,60,1
79,93,3,50,1
44,31,27,9,0
95,91,3,59,1
83,55,5,46,1
52,79,5,59,1
77,76,2,60,1
86,78,3,52,1
11,26,53,4,0
67,66,4,42,1
100,77,4,40,1
58,86,3,44,1
40,49,21,9,0
81,76,5,69,1
75,71,5,47,1
43,38,19,11,0
37,41,22,13,0
46,31,35,14,0
89,56,5,42,1
39,48,29,11,0
100,89,5,47,1
5,29,61,4,0
94,54,4,42,1
59,65,5,55,1
100,65,3,40,1
98,93,3,58,1
90,53,3,59,1
42,47,17,15,0
77,76,4,60,1
70,63,3,42,1
69,100,3,47,1
53,94,3,66,1
78,71,2,56,1
72,57,5,48,1
42,40,18,15,0
51,100,2,46,1
60,96,3,49,1
91,92,3,63,1
96,70,3,61,1
57,89,4,60,1
55,64,2,44,1
41,45,35,13,0
14,23,62,0,0
87,93,3,44,1
55,100,4,54,1
71,56,5,57,1
75,65,4,45,1
93,64,4,51,1
58,75,2,48,1
43,40,25,14,0
63,52,4,40,1
97,62,4,46,1
77,86,2,61,1
35,38,31,7,0
54,76,4,62,1
40,46,26,11,0
84,52,5,44,1
82,97,2,53,1
35,49,10,11,0
43,36,33,11,0
77,94,3,64,1
10,30,64,0,0
73,55,4,69,1
78,68,2,44,1
96,54,3,43,1
64,97,5,70,1
84,54,5,69,1
36,41,12,12,0
69,75,2,45,1
35,46,32,10,0
49,50,20,10,0
96,62,5,69,1
6,27,60,0,0
68,92,2,42,1
79,69,3,70,1
93,70,4,60,1
99,86,4,64,1
11,22,65,4,0
90,70,3,47,1
50,53,4,50,1
4,22,73,5,0
71,87,2,68,1
60,66,2,51,1
41,49,34,8,0
52,94,2,56,1
70,78,4,50,1
12,27,79,7,0
78,99,2,41,1
47,50,26,10,0
12,29,62,5,0
96,84,2,69,1
52,54,3,56,1
79,55,3,66,1
83,67,2,50,1
56,75,5,58,1
14,24,51,2,0
40,35,26,8,0
94,53,2,65,1
93,58,5,52,1
48,41,26,13,0
42,46,29,9,0
0,22,50,4,0
15,30,56,6,0
46,43,33,8,0
56,100,4,48,1
84,55,5,54,1
76,51,4,44,1
15,20,52,1,0
86,86,5,56,1
39,37,16,9,0
45,40,10,10,0
56,58,2,59,1
43,38,14,11,0
42,42,29,8,0
42,31,27,10,0
82,51,4,53,1
82,61,5,61,1
57,80,2,56,1
86,84,2,55,1
87,65,4,67,1
98,65,5,44,1
93,56,2,68,1
48,42,21,11,0
91,72,3,44,1
80,77,4,53,1
15,28,74,6,0
52,87,3,62,1
69,60,2,57,1
99,86,5,50,1
48,45,31,8,0
9,22,79,0,0
36,50,23,15,0
78,92,4,48,1
52,72,4,41,1
43,37,23,11,0
7,22,54,1,0
40,44,18,7,0
37,35,35,15,0
64,82,2,46,1
89,86,3,68,1
13,28,57,3,0
35,40,16,12,0
7,25,50,6,0
74,99,2,42,1
49,36,27,15,0
63,79,3,50,1
35,34,29,9,0
66,70,2,47,1
69,96,3,44,1
54,52,4,50,1
40,50,26,11,0
84,97,3,46,1
69,91,5,69,1
94,62,5,58,1
90,98,3,65,1
43,49,13,15,0
74,61,2,62,1
100,98,4,61,1
82,79,5,56,1
46,41,26,12,0
71,61,2,68,1
44,41,11,11,0
84,69,3,53,1
90,93,2,41,1
91,61,5,62,1
86,92,4,52,1
48,49,32,8,0
45,36,28,12,0
48,39,28,12,0
14,26,80,7,0
86,93,5,63,1
43,48,35,12,0
58,83,4,56,1
76,56,3,62,1
94,60,3,69,1
39,44,20,8,0
77,55,5,49,1
83,71,3,56,1
100,97,3,53,1
64,91,4,48,1
47,48,12,15,0
87,61,4,53,1
7,29,81,6,0
97,56,2,53,1
97,69,3,68,1
83,69,4,52,1
37,47,20,14,0
46,36,29,14,0
39,40,29,11,0
52,73,3,40,1
85,92,3,69,1
5,26,75,1,0
38,40,13,9,0
42,44,34,7,0
51,51,3,61,1
6,29,75,0,0
95,90,3,62,1
66,82,5,70,1
64,56,2,61,1
100,76,5,64,1
51,97,4,40,1
43,36,27,15,0
43,46,27,8,0
37,45,17,11,0
40,38,30,7,0
61,53,4,40,1
95,86,3,68,1
86,74,4,64,1
57,88,5,62,1
39,34,21,11,0
36,46,20,13,0
97,64,5,40,1
6,30,50,3,0
15,30,77,3,0
13,30,77,3,0
76,73,5,59,1
40,41,27,12,0
9,23,52,2,0
76,51,5,45,1
11,22,58,2,0
49,38,15,7,0
42,47,32,9,0
2,25,64,5,0
71,59,5,55,1
76,81,2,53,1
70,93,4,61,1
84,69,2,55,1
87,58,5,66,1
48,43,16,7,0
51,52,4,47,1
38,41,33,13,0
77,87,5,68,1
76,81,5,64,1
42,49,33,11,0
95,82,5,59,1
86,61,2,65,1
61,71,2,68,1
91,62,5,42,1
3,26,60,6,0
93,53,4,62,1
83,61,4,46,1
71,94,3,64,1
87,59,4,55,1
62,94,3,49,1
50,65,2,54,1
77,56,2,51,1
37,31,13,9,0
56,60,2,69,1
75,59,5,66,1
48,50,33,13,0
2,25,73,3,0
58,78,2,42,1
43,49,20,8,0
79,55,3,49,1
82,60,4,63,1
84,79,4,63,1
11,29,67,1,0
35,42,15,15,0
61,83,3,57,1
59,53,4,64,1
38,37,10,7,0
15,25,58,3,0
81,53,3,58,1
65,54,4,62,1
5,28,56,0,0
6,20,55,6,0
57,74,3,57,1
93,98,2,56,1
1,22,64,7,0
99,60,3,65,1
8,27,74,5,0
98,87,5,46,1
6,20,66,6,0
56,69,5,55,1
86,51,3,48,1
99,60,2,67,1
5,26,60,4,0
61,85,2,46,1
73,88,2,44,1
42,35,19,12,0
56,64,4,46,1
40,48,23,10,0
94,57,2,58,1
14,29,83,5,0
40,40,28,12,0
75,90,5,56,1
82,72,2,68,1
52,97,5,47,1
36,40,14,9,0
82,79,4,55,1
47,36,35,9,0
36,35,12,7,0
52,87,3,44,1
10,27,73,7,0
61,76,5,49,1
54,52,3,70,1
91,55,2,42,1
38,49,22,15,0
15,27,55,1,0
94,93,4,41,1
46,40,26,10,0
51,94,3,69,1
38,50,20,11,0
48,40,33,10,0
11,22,69,1,0
84,64,2,65,1
55,51,2,60,1
40,45,15,11,0
45,36,20,7,0
35,33,23,10,0
59,100,5,65,1
41,50,35,7,0
72,90,2,46,1
47,39,27,15,0
59,91,4,43,1
2,21,70,4,0
69,97,2,63,1
50,70,3,61,1
75,68,4,40,1
54,67,4,69,1
94,95,2,55,1
2,29,71,1,0
69,55,3,55,1
76,95,2,66,1
71,58,3,60,1
62,65,4,41,1
45,39,13,7,0
41,38,18,14,0
13,20,59,1,0
80,90,2,64,1
15,30,56,5,0
46,40,28,12,0
64,95,3,70,1
0,21,66,6,0
4,25,65,5,0
73,88,3,44,1
77,99,5,69,1
61,87,4,46,1
99,73,5,58,1
91,69,4,59,1
71,77,3,53,1
42,37,33,12,0
64,90,3,60,1
14,23,72,7,0
11,23,73,1,0
39,32,34,12,0
7,25,80,0,0
74,64,3,49,1
36,33,25,9,0
95,62,2,46,1
74,53,3,70,1
4,24,81,7,0
4,24,76,3,0
97,82,3,44,1
95,79,2,62,1
97,80,3,69,1
50,76,2,57,1
15,24,66,7,0
35,37,19,9,0
96,71,2,68,1
43,31,28,14,0
96,88,5,42,1
66,77,2,64,1
41,40,26,14,0
53,85,4,51,1
38,42,20,14,0
95,100,2,46,1
38,34,31,7,0
9,21,85,0,0
48,37,26,7,0
35,45,17,10,0
10,25,77,0,0
6,30,56,0,0
86,98,4,42,1
99,93,2,54,1
35,34,30,14,0
1,20,63,1,0
93,78,2,69,1
71,100,3,43,1
85,53,4,62,1
3,20,59,7,0
10,29,84,7,0
77,54,4,49,1
88,91,3,69,1
0,22,54,2,0
58,98,5,55,1
44,48,16,15,0
88,76,4,62,1
42,50,28,15,0
92,89,3,59,1
45,40,12,10,0
82,83,4,57,1
81,59,3,67,1
50,90,5,57,1
4,27,53,2,0
71,72,5,67,1
68,52,2,60,1
92,75,2,50,1
86,69,3,61,1
3,26,85,4,0
5,28,73,3,0
8,26,77,5,0
59,51,3,45,1
94,62,2,42,1
80,56,4,56,1
94,79,5,68,1
97,64,5,56,1
35,43,12,8,0
38,39,26,15,0
95,75,5,69,1
52,78,2,68,1
3,22,61,2,0
7,27,60,7,0
62,80,3,61,1
44,32,18,11,0
4,22,79,3,0
51,76,5,53,1
36,33,19,14,0
69,91,5,66,1
76,72,3,58,1
39,40,25,14,0
70,88,5,59,1
54,68,2,58,1
87,94,2,52,1
35,43,14,9,0
75,66,3,51,1
99,99,2,45,1
49,42,21,12,0
93,94,3,61,1
48,49,24,12,0
95,52,4,41,1
39,38,16,9,0
89,89,4,48,1
44,47,24,14,0
99,90,4,63,1
40,44,32,9,0
6,29,54,7,0
94,84,3,70,1
50,51,3,54,1
88,83,4,62,1
82,99,5,63,1
35,37,12,10,0
95,78,2,52,1
94,71,4,57,1
64,52,2,69,1
63,66,2,55,1
48,41,35,9,0
58,57,4,64,1
84,99,5,64,1
90,57,5,53,1
47,36,24,8,0
58,59,3,70,1
71,53,5,58,1
67,97,4,52,1
74,76,5,68,1
50,100,5,50,1
43,49,10,9,0
71,96,2,59,1
50,91,4,55,1
43,47,24,9,0
42,36,29,9,0
83,63,3,50,1
91,84,2,40,1
60,81,2,48,1
38,48,35,10,0
62,56,4,58,1
92,63,3,59,1
90,84,3,50,1
46,41,21,11,0
96,66,2,46,1
92,89,2,46,1
0,29,64,7,0
37,48,11,7,0
3,21,83,1,0
53,79,4,51,1
37,36,18,14,0
46,48,18,11,0
54,87,4,55,1
46,44,10,9,0
59,69,4,42,1
68,84,3,69,1
97,98,2,63,1
93,79,2,48,1
100,93,5,57,1
99,71,2,64,1
84,96,2,65,1
69,99,2,45,1
36,34,27,9,0
81,63,4,65,1
48,36,21,11,0
54,67,4,60,1
94,72,5,48,1
100,72,2,49,1
68,51,4,44,1
10,23,63,7,0
37,41,13,8,0
58,77,2,55,1
93,84,4,54,1
48,39,12,9,0
70,59,2,47,1
87,58,5,49,1
46,39,23,11,0
7,22,57,4,0
88,94,3,42,1
60,67,4,41,1
41,34,33,11,0
46,33,19,12,0
44,34,12,8,0
84,89,2,41,1
75,79,3,52,1
41,46,27,13,0
92,87,4,60,1
50,95,3,43,1
67,72,4,59,1
48,41,30,13,0
79,91,5,64,1
52,87,2,50,1
49,50,29,14,0
9,25,70,5,0
88,100,5,48,1
91,98,2,49,1
39,40,19,15,0
42,35,20,15,0
77,100,4,59,1
97,56,5,48,1
68,70,5,46,1
97,90,5,52,1
62,59,2,44,1
37,42,24,12,0
84,83,2,59,1
87,71,5,56,1
83,65,3,42,1
61,74,5,41,1
46,39,33,13,0
70,74,4,69,1
93,94,3,64,1
52,51,4,63,1
39,44,35,7,0
36,40,11,10,0
0,29,56,3,0
80,73,3,40,1
35,32,10,15,0
37,41,23,8,0
92,62,4,67,1
2,30,52,0,0
80,53,2,66,1
3,22,53,4,0
55,85,2,61,1
86,68,2,44,1
76,76,5,58,1
36,35,28,11,0
60,88,2,59,1
44,32,32,9,0
73,78,4,60,1
36,46,10,11,0
80,96,5,41,1
49,49,18,7,0
47,32,29,8,0
41,42,34,9,0
88,99,2,50,1
37,47,15,13,0
12,29,55,5,0
49,47,19,9,0
12,22,78,0,0
65,56,3,52,1
38,36,21,8,0
67,55,5,58,1
87,60,5,63,1
43,33,16,12,0
40,50,24,14,0
95,96,3,46,1
86,88,3,43,1
64,92,2,66,1
61,98,3,50,1
40,33,10,7,0
5,23,53,0,0
64,93,3,55,1
9,25,61,4,0
8,28,52,0,0
71,74,5,67,1
42,33,28,12,0
48,49,15,11,0
54,54,4,48,1
71,92,5,53,1
93,70,4,43,1
80,79,4,52,1
64,82,2,59,1
90,58,5,48,1
36,48,19,14,0
64,57,3,42,1
0,29,67,7,0
38,35,22,13,0
89,52,3,60,1
51,98,5,66,1
1,21,65,3,0
76,53,4,54,1
47,33,13,13,0
45,31,15,13,0
54,88,5,53,1
88,74,2,43,1
65,95,5,59,1
83,94,2,54,1
66,56,2,67,1
69,93,3,46,1
88,87,2,54,1
11,25,79,3,0
38,39,19,11,0
72,64,5,56,1
57,99,4,48,1
7,22,53,0,0
48,40,29,12,0
64,78,2,64,1
50,67,5,69,1
42,40,27,14,0
52,80,4,52,1
54,98,5,69,1
70,67,4,54,1
36,46,24,9,0
1,30,85,5,0
37,33,20,13,0
63,68,3,66,1
47,37,11,13,0
92,73,3,40,1
60,90,5,70,1
36,40,29,15,0
69,54,3,43,1
3,28,78,5,0
70,82,3,46,1
89,96,4,52,1
61,80,3,51,1
88,56,2,58,1
90,91,5,46,1
80,55,3,48,1
66,81,5,61,1
83,98,4,61,1
36,48,12,12,0
44,49,19,11,0
71,89,2,49,1
14,26,66,0,0
41,42,10,9,0
96,84,3,54,1
100,55,3,58,1
66,62,5,66,1
62,98,5,57,1
12,27,77,6,0
37,44,33,13,0
77,72,3,54,1
49,31,28,7,0
66,74,5,54,1
85,87,4,57,1
80,93,2,47,1
85,99,5,47,1
70,52,5,44,1
39,49,23,15,0
39,41,31,12,0
79,73,5,50,1
5,27,62,2,0
10,20,79,7,0
65,98,2,50,1
79,92,5,50,1
48,39,29,9,0
86,72,3,52,1
83,63,3,42,1
71,97,5,49,1
77,71,4,60,1
76,81,3,67,1
85,57,2,48,1
90,74,2,60,1
69,76,2,55,1
80,85,4,48,1
57,61,2,59,1
96,79,5,66,1
47,40,11,15,0
98,53,5,67,1
74,62,5,43,1
46,41,10,13,0
96,72,4,61,1
88,55,4,45,1
56,95,4,53,1
63,75,2,69,1
4,24,70,0,0
60,95,2,58,1
12,20,58,3,0
38,33,35,12,0
68,88,5,55,1
4,24,63,2,0
44,46,22,10,0
71,77,4,63,1
64,82,2,55,1
10,24,51,3,0
5,28,76,3,0
91,51,2,66,1
39,46,29,8,0
38,33,34,11,0
38,32,23,11,0
11,23,63,6,0
44,34,23,9,0
38,44,15,9,0
46,43,28,14,0
57,90,4,47,1
13,21,67,5,0
90,85,4,40,1
60,68,5,58,1
61,89,3,70,1
48,32,20,14,0
100,77,4,56,1
12,22,72,5,0
61,80,5,65,1
60,54,3,66,1
96,99,3,49,1
41,42,14,10,0
51,69,3,45,1
38,48,24,14,0
88,80,2,70,1
57,77,4,67,1
10,21,77,7,0
2,24,84,0,0
59,62,4,43,1
56,69,2,40,1
99,93,2,44,1
89,75,4,66,1
8,26,80,1,0
63,74,2,56,1
95,100,5,57,1
52,55,3,61,1
42,31,17,14,0
60,60,3,43,1
54,69,3,64,1
93,93,4,44,1
74,56,5,41,1
93,94,4,69,1
87,85,5,48,1
94,80,2,40,1
92,56,2,41,1
61,53,2,63,1
15,29,83,3,0
48,40,18,7,0
55,61,2,42,1
93,89,4,65,1
92,58,2,54,1
43,47,35,15,0
61,69,3,60,1
54,51,4,56,1
57,69,2,58,1
85,75,3,43,1
85,86,3,56,1
81,70,4,63,1
5,29,75,3,0
81,61,3,54,1
9,21,63,1,0
1,29,74,2,0
14,26,68,7,0
99,69,2,60,1
2,27,72,4,0
40,36,30,10,0
90,99,4,59,1
94,62,3,53,1
72,76,5,50,1
71,63,4,43,1
49,36,20,12,0
61,65,5,43,1
39,36,19,7,0
90,57,2,70,1
53,95,4,53,1
41,38,33,11,0
35,49,14,13,0
6,26,50,1,0
45,46,34,7,0
93,98,3,68,1
91,80,3,55,1
74,60,4,55,1
37,43,29,10,0
45,41,30,9,0
47,48,13,12,0
88,100,5,55,1
56,100,5,69,1
38,35,28,13,0
79,99,5,51,1
100,98,3,69,1
63,98,4,47,1
88,97,2,48,1
86,68,5,57,1
98,68,2,62,1
76,77,4,60,1
96,60,2,50,1
62,53,3,41,1
44,33,14,7,0
75,83,3,64,1
36,50,11,12,0
59,75,5,55,1
43,32,29,13,0
85,91,3,67,1
35,37,16,8,0
45,32,21,7,0
100,81,2,44,1
42,48,31,8,0
73,74,2,70,1
64,71,5,59,1
97,71,4,69,1
83,97,4,47,1
40,35,14,15,0
76,73,2,59,1
89,75,4,61,1
65,67,2,56,1
61,78,5,53,1
73,51,2,42,1
86,94,2,44,1
55,83,2,63,1
78,93,5,63,1
64,52,2,42,1
84,83,2,55,1
0,26,75,6,0
72,60,3,50,1
63,53,5,54,1
95,78,5,60,1
37,36,35,9,0
88,85,2,49,1
88,68,2,59,1
71,70,2,47,1
93,80,3,47,1
60,76,5,45,1
68,55,3,55,1
45,31,16,7,0
82,80,4,57,1
8,23,65,3,0
67,72,2,62,1
59,89,5,66,1
75,95,5,42,1
66,94,5,66,1
81,72,4,43,1
56,74,2,41,1
52,90,2,68,1
11,29,72,6,0
42,31,34,9,0
5,21,57,2,0
97,64,5,49,1
94,78,4,66,1
98,56,4,48,1
53,86,4,57,1
4,28,74,6,0
13,21,79,6,0
3,28,75,4,0
64,82,2,53,1
4,23,51,3,0
83,82,2,43,1
6,23,70,4,0
51,63,3,68,1
89,52,2,63,1
9,29,70,4,0
70,65,5,66,1
96,72,4,61,1
96,83,2,65,1
86,70,5,59,1
60,74,2,61,1
88,52,2,66,1
47,35,35,14,0
78,54,4,46,1
57,89,4,48,1
45,34,15,10,0
6,21,84,5,0
13,27,60,6,0
73,77,4,67,1
4,30,85,6,0
40,48,16,9,0
53,96,5,43,1
59,81,5,55,1
43,45,28,14,0
7,22,52,5,0
83,91,4,45,1
77,58,4,52,1
62,62,4,52,1
94,68,2,53,1
39,43,17,12,0
48,47,14,14,0
55,80,4,53,1
61,64,2,53,1
99,93,5,62,1
2,20,71,3,0
59,56,2,63,1
39,49,25,15,0
98,92,4,55,1
83,80,4,56,1
99,94,2,47,1
0,26,78,3,0
69,91,2,58,1
76,67,5,58,1
45,46,18,12,0
95,82,5,50,1
99,80,4,50,1
48,41,31,13,0
3,27,80,4,0
5,30,81,3,0
99,85,2,66,1
55,82,3,40,1
3,30,85,6,0
36,36,30,11,0
59,76,2,43,1
92,62,3,49,1
77,58,5,41,1
51,75,5,44,1
40,44,16,7,0
67,66,2,41,1
5,27,64,1,0
61,60,5,40,1
5,28,59,0,0
69,64,3,58,1
41,40,24,13,0
80,64,3,68,1
55,64,4,50,1
82,76,5,64,1
37,31,29,7,0
60,65,4,66,1
79,58,4,48,1
43,33,16,14,0
44,32,28,13,0
8,25,84,2,0
80,70,5,50,1
66,67,3,44,1
87,62,4,60,1
7,23,62,0,0
100,89,2,66,1
76,70,3,51,1
0,25,79,5,0
94,82,4,55,1
15,20,74,2,0
69,94,5,64,1
36,41,32,13,0
54,68,2,47,1
75,73,3,68,1
46,47,15,8,0
15,23,56,4,0
99,91,3,54,1
84,85,5,50,1
89,54,4,41,1
37,42,12,9,0
5,30,50,5,0
3,30,54,7,0
48,46,31,11,0
46,45,17,14,0
35,33,17,10,0
65,76,3,60,1
69,87,2,59,1
35,50,22,7,0
